,Unnamed: 0,ResponseId,ConvertedCompYearly,C++,HTML/CSS,JavaScript,Objective-C,PHP,Swift,Python,Assembly,C,R,Rust,TypeScript,Bash/Shell,SQL,C#,Java,Node.js,PowerShell,Ruby,Perl,Matlab,Kotlin,Julia,Haskell,Delphi,Go,Scala,Dart,VBA,Groovy,Clojure,APL,LISP,F#,Elixir,Erlang,Crystal,COBOL,PostgreSQL,SQLite,Elasticsearch,Redis,MySQL,Microsoft SQL Server,Oracle,MongoDB,MariaDB,DynamoDB,Couchbase,Firebase,Cassandra,IBM DB2,Laravel,Symfony,Angular,Flask,Vue.js,jQuery,Express,React.js,Angular.js,Ruby on Rails,Django,FastAPI,ASP.NET Core ,Spring,Svelte,ASP.NET,Gatsby,Drupal,Heroku,Microsoft Azure,AWS,Google Cloud Platform,DigitalOcean,Oracle Cloud Infrastructure,IBM Cloud or Watson
Ruby on Rails,0.017083730908143597,0.017083730908143597,0.0667722902898981,-0.0787982615044718,0.08422438834874874,0.12644236120339303,0.020346351070218233,0.024632818964744323,0.01570546941561886,-0.07365408005067221,-0.011324588872270504,-0.04518435641110768,-0.014145125372392377,0.008699835599386353,0.01631995694868309,0.050989443213049955,0.043446915653801176,-0.13148896582674074,-0.06788687301099593,0.04834992632785145,-0.08845570421034397,0.8013512053682043,0.01781301134859426,-0.03559667167736013,-0.018759608581315628,-0.02092347038711591,0.002827536637390031,-0.018077850751676332,0.06237869395947245,-0.0059651970198654255,0.016831835819348693,-0.050403018199420516,-0.013916450938449175,-0.0033146195828898948,-0.0011407378958585787,0.012071579653964583,-0.02125933289901138,0.14734329475345792,0.06744614576104749,0.09815557919125868,0.01313236874091474,0.29095610662670984,0.05773755625462078,0.11613897070125527,0.27594856515309446,0.10163621775682793,-0.12585479044139614,-0.048865794990868856,0.021293351267235066,0.0349129006667526,0.02681895734471012,0.004383227647613944,0.029481270043069677,0.015798347451443154,-0.027515499604112415,0.009105536523890456,0.0010056164303782504,-0.049448275206813795,-0.0026826226035898655,0.05526720726243147,0.09301753374660794,0.037112320099759885,0.14169634930662509,0.025717598934714533,1.0,0.021430087340278,-0.012509673704239652,-0.09563428929480658,-0.021029531452580238,0.02078612677290607,-0.10065856049678801,0.07766565009383603,0.028681374817373297,0.3233306231224779,-0.07916314416922667,0.16720636238445627,0.05886323393358191,0.10341094435723126,0.005125010690156939,0.02942694077476301
Django,0.012845036562689167,0.012845036562689167,-0.012731435101462935,0.021471710345321908,0.06767991615977685,0.05933224460308288,0.014843146622609736,0.031453015874039265,0.013030471628456025,0.2873260669912889,0.015329952440560414,0.03835332205249731,0.03693946644147992,0.022681951657443515,0.0038756996646237374,0.06192117466571338,0.04680506221284011,-0.07961441242649323,0.009890367986683564,0.0436312862940986,-0.010135324617514757,0.01895460193638107,0.02278208411381767,0.04990927558189752,0.013522237586897808,-0.0014824212172784956,0.03166061878140208,-0.007308842533709394,0.05555763681054419,0.00021637404569619718,0.011080171858022153,0.0031362443144731275,-0.001183192729780492,-0.006181157931728041,0.02106672655629819,0.02768573842754066,0.01418225267624498,0.005994551427594794,0.003685134541976122,0.006964803192140462,0.02013856778701034,0.2020764732526707,0.1567055905765182,0.0768347451963637,0.1362977277028217,0.09740852558272477,-0.050297476351799146,0.019395976338079907,0.0672142276784031,0.10120562879863851,0.03686774252543309,0.014182252676244874,0.032323500388939046,0.010954170249373186,-0.008809820345592809,0.04078025106278127,0.026115734306700635,-0.0029876599298292836,0.25685273009301013,0.044521665602439135,0.05176681367266038,0.04478503332299921,0.07693055975142435,0.01863699979971154,0.021430087340278,1.0,0.12061271807120807,-0.07571181459646914,0.008267201337707806,0.019143570471017772,-0.06440268562485467,0.05156176257489617,0.05370050257191672,0.10664273753854646,-0.01341249151011032,0.11496971407754829,0.09666661711376345,0.08006554158528573,0.013598281673482239,0.038477254320046304
FastAPI,0.008755321095617292,0.008755321095617292,0.023723793401470628,-0.0009951052685964348,-0.00812724799881935,0.018836939996403956,0.005088721699950329,0.0030754830647977305,-0.00802743581573971,0.1658398991755522,0.009806891253998995,0.018850838999890273,0.02311338845611092,0.05468842550828026,0.011919986963560149,0.06173317113248917,0.016008116081005774,-0.06124762056835181,-0.003002295583863685,0.013211329897938419,-0.01582467721871435,-0.02528141099970357,-0.013705997512872409,0.03117679339811109,-0.00964707254871702,0.020895448809545768,0.03461811435664676,-0.00027031251140265024,0.0778603306083238,0.020759877317248474,0.021483884033492585,0.004698186999711413,0.010876694402405112,-0.008562550255288685,0.02348609660328442,-0.0028997358478954007,-0.00449834870542225,-0.003150241439109228,-0.0016710355793003661,0.024167478968236903,0.012579945509311411,0.11561009770474934,0.05607164892673054,0.06423425566275129,0.08131216300050627,0.008873545220850987,-0.043053855633718996,0.0013684460400825832,0.07031557193835501,0.02363141791302287,0.07413763365703269,0.04523864167396904,-0.014465305798915978,0.0520515363033741,0.021275682944056906,0.012505114940941616,0.02315980247395496,-0.009900869773947225,0.23461851764942315,0.053524437803529744,-0.00753789512402338,0.015402810518660477,0.04577685471117175,-0.014316017174471353,-0.012509673704239652,0.12061271807120807,1.0,-0.057994270257447945,0.007283020634554021,0.042702234939574,-0.05176236910970692,0.04377165794678732,0.010664108554604219,0.0408352470378458,-0.028125955902015953,0.07636456236654408,0.05808478194275443,0.04307127493930449,-0.015876824746905483,0.035299111536470945
ASP.NET Core ,0.0009164086113316158,0.0009164086113316158,-0.06866668322721854,-0.04796817643231219,0.14896594964651175,0.15783532272545198,0.00707452168242371,-0.021846283306605242,-0.014209113856593611,-0.17042807131912405,-0.02818914507265481,-0.08263460900723102,-0.04101546631211507,-0.06802065399244422,0.18895472656966414,-0.10457485302525663,0.20958200500393387,0.6706807713326616,-0.08296772362131785,0.028087258682114227,0.32102446112877026,-0.11242256434387345,-0.04636988237700814,-0.04719375849954152,-0.04281101633906652,-0.03971540194477208,-0.02916420890716679,0.012549785921537564,-0.08243058205100273,-0.048216380638019175,0.031288047542366304,0.10510807122324738,-0.040181653925740746,-0.07245520308750547,-0.012046071182615739,-0.029541490537294185,0.13566493784267125,-0.0487471528058059,-0.0202620431315843,0.00816147434931162,0.03347767791232876,-0.1277212679144659,0.029019076538890548,-0.00553946492235578,0.0027593908888159306,-0.02568001228957944,0.5358608481137033,0.028317874981360666,0.018920472401778927,-0.04531739052589507,-0.029765324078536153,0.018302124019044116,0.015905803944701414,-0.02509744326701742,0.01749124546688298,-0.039005416872696715,-0.019989240005524288,0.2281293445867212,-0.08439081092292314,0.056614804238082364,0.17804183416741112,-0.018104368375062577,-0.014360195859011353,0.16585506149451473,-0.09563428929480658,-0.07571181459646914,-0.057994270257447945,1.0,-0.07669316714138494,-0.01844079318645617,0.6299950441819709,-0.03212814439106105,-0.0018537060017971814,-0.0695870254992366,0.41247399687240205,-0.10983431796604022,-0.04863166200251398,-0.07020006691758145,-0.010657064401793061,-0.005952764098232401
Spring,0.01303847413545143,0.01303847413545143,0.013344501237486667,-0.040393397979777965,0.023323651745236436,0.06478860408111328,0.018605219012875426,-0.015698597020236644,0.016716388578336495,0.0034503547943753477,0.009633003082450247,-0.016754781690462565,0.0010306915216066915,0.0011977695597610845,0.0731620285331209,0.051372110979742085,0.07156214588718245,-0.08273417215754596,0.49183973476032017,0.07322279090221337,-0.02297757228197947,-0.015865486707856005,0.030068719270077492,-0.009060545957671823,0.15895193448373574,-0.01893949487259347,-0.00041152143738876614,0.0010526633222806355,0.033436281015463705,0.06422097457856833,0.002986212333691647,-0.01438372177114411,0.21027528336653586,0.0013032327043599754,9.728572588177502e-05,-0.007346608477141378,-0.019076833040568158,-0.025285904110626943,-0.01833925110550073,-0.018076560308834713,0.04052125453595648,0.07286097936213999,-0.012072760729680748,0.08081129863677786,0.05332209715127599,0.07943350837852674,-0.031022665776251047,0.19241456353356573,0.08305745734547976,0.04600945254194272,0.10700816843211369,0.026326928967627686,0.021791784698753702,0.12495643526144733,0.12298048373317313,0.005675357268300377,0.004288083370573403,0.14038708262766061,0.02101550051206843,-0.013500088002219999,0.03571342633893935,0.07855726203145431,0.055795525901385645,0.08001535370708414,-0.021029531452580238,0.008267201337707806,0.007283020634554021,-0.07669316714138494,1.0,0.01035993605396928,-0.06749463380103567,0.01770089831022183,0.022500521969080405,0.00487294546527741,-0.026929425855869556,0.10047983018561232,0.02504958429237142,-0.008612016587003227,0.02106608799375913,0.015168983068736172
Svelte,-0.001248420239956299,-0.001248420239956299,0.02148786347313106,-0.002473325723787481,0.07896780904254103,0.06824172541076742,0.011912133247651628,0.02970305614527349,0.02643269376491927,0.012920452100175325,0.0022874525629891273,0.021364165540005052,-0.008273398790723216,0.08667006060009118,0.09208507423046386,0.03049167566132403,0.01358397687172295,-0.013968913107582201,0.019563063971917476,0.11377496395507039,-0.009431794060425608,0.021960316026984207,-0.012639429006409408,0.007674629437386455,0.03085784851932483,0.009763779038402521,0.015148919512391263,-0.005844807306405798,0.07267672310779609,0.013865902362974646,0.05363156191170679,-0.003883066250741707,0.003322877389606519,0.011535649283200328,0.010112377298249469,0.03553082856347018,0.02245073055769077,0.05746368049099929,0.03590733111142961,0.040107172058812326,0.016202196760480833,0.07639116814040701,0.027555616446406146,0.043446760019193814,0.045883399284841045,0.04635314258145771,-0.03058622000110872,-0.009454315876914931,0.05825990667005314,0.049224332574021916,0.04765296268299383,0.038164936614663865,0.056770542111780044,0.008172935533558414,0.017275494032644303,0.061803146677429276,0.008981454477910988,0.030248041417728546,0.045624179930151165,0.0932471116122454,0.019328779823996004,0.10959562144252019,0.08844374133092811,0.010217970911198054,0.02078612677290607,0.019143570471017772,0.042702234939574,-0.01844079318645617,0.01035993605396928,1.0,-0.025504592698554842,0.059721624783420794,0.022870731293902664,0.07936753617065985,0.027298224394620322,0.0389149141408823,0.05711400019531703,0.09553511411231341,0.022614422190686496,0.027905299758924394
ASP.NET,0.002618940772656039,0.002618940772656039,-0.09272236436162484,-0.04646042395244226,0.16796818803449684,0.16185798789589464,0.003937903230557699,0.010619311830176306,-0.016968491382365617,-0.15907687980578727,-0.01639888116275277,-0.07564601385516602,-0.04634949063016648,-0.08106232606454254,0.1338880519619627,-0.11823512764293541,0.23972020153263948,0.5961823593926275,-0.07505104660101472,0.023329569127279143,0.31179428623784117,-0.11243447629054741,-0.025498471335621865,-0.029440567176728372,-0.05181071801045088,-0.04094666158618516,-0.0373734095270276,0.027493457384196715,-0.0992005700849414,-0.0477657090651776,0.005088568689741052,0.17108947679208364,-0.04662987445584216,-0.06698587394087015,-0.015882194110345395,-0.0376777891616166,0.07627842197638932,-0.04983957117050005,-0.017179054495158858,0.02701460407691713,0.055625638286652714,-0.1483833333610055,0.014836663479845063,-0.009298948189994433,-0.025443471176088483,-0.01667079858477473,0.5360109448322312,0.0565508189296739,0.005715222814974888,-0.044827438625727196,-0.0484405154665927,0.03074829998130821,0.003347470762352498,-0.027407427215712776,0.029974513743042053,-0.017870392181548005,0.0016754793208312263,0.18787700178114,-0.08539163506574814,0.03328531200582144,0.27268210225909406,-0.032130341827424025,-0.04424439908292664,0.20163650836586058,-0.10065856049678801,-0.06440268562485467,-0.05176236910970692,0.6299950441819709,-0.06749463380103567,-0.025504592698554842,1.0,-0.03057025566357593,0.031751608069267544,-0.06626951950462166,0.34971727611398945,-0.11453091809744613,-0.05820869051726023,-0.06022449208590055,-0.014943632645557354,0.014014121854571687
Gatsby,-0.016326011924496946,-0.016326011924496946,0.004445815360614341,-0.02964389801185939,0.11282592132499454,0.11744364295676714,0.01924386315463829,0.05549343876204264,0.025870016742375698,0.014889593854383308,-0.010395244899801863,-0.025661276506128004,-0.006652840051909611,0.013205283443891859,0.12594920297153034,0.023664109534242875,-0.00744999404581033,-0.03299556103483927,0.0039021105271987485,0.15302583178033433,-0.007891456934045206,0.06349096003764405,-0.0035819840353961394,-0.012687358755646912,0.009469760453059377,-0.008073768207634729,0.010754125558169942,-0.019790609878154185,0.060294029255544564,0.002743073733068372,0.009348713004785543,-0.018945211233079563,0.0016990233704054173,-0.007281263980792285,0.003347897378708432,-0.005103925348636695,0.001300956381654425,0.02030802612383075,0.005307275590193541,0.015198036649828339,-0.0034615178317377094,0.08705899494310959,0.027269950174705453,0.02472488992659141,0.060409250677312634,0.046729445247037066,-0.043214890891199266,-0.03183817015179893,0.06863739096524325,0.05485284346316428,0.07362084269266511,0.007264625793749539,0.10385853538066314,-0.0020218374059174354,-0.004721936757456723,0.04008111384590932,0.043553430679887165,0.0243426767388947,0.04324581704373949,0.04839187135048398,0.03518992688947001,0.18324831571479394,0.21703477878225516,0.03780434873668962,0.07766565009383603,0.05156176257489617,0.04377165794678732,-0.03212814439106105,0.01770089831022183,0.059721624783420794,-0.03057025566357593,1.0,0.06947336117363465,0.10990118996934226,0.008079842568427515,0.06844007277350246,0.08859891960090227,0.06780969520464265,0.0018666247767348551,0.0052760602232777625
Drupal,0.008506616356302319,0.008506616356302319,-0.03889495210348571,0.00864232518577116,0.0799220839922522,0.07750372725741415,0.08114583325646652,0.29627156067331156,0.041711596752091684,-0.00516672482309509,0.040054956595280695,0.033806265213191265,-0.008351354644187205,0.0002144003529438215,0.009003374695891153,0.04963053521792926,0.05428546169675438,-0.00045438247722802606,0.037465940664463,0.08642824286786094,0.022118542832900875,0.020234635416606132,0.06345581576693742,0.0038275025797191533,-0.0035555899404016325,-0.008808733383728796,0.018019080688884477,0.051032958357039714,0.025729284971482115,-0.00010296582798633678,0.018076905367556115,0.03860301786909972,0.00623974291280119,-0.020428978778649708,0.00845830053183298,-0.02074332933152034,-0.010683321533264512,0.0035392677143249642,0.007498016031566147,0.01615615375474725,0.050620609181505356,0.011055246461859245,0.05251314474120723,0.06451290860062636,0.03581735537872786,0.1610624347319328,0.02235307140503898,0.054228564448159815,0.045365758311121794,0.21404444156114402,0.02702967267464245,0.048161898702754925,0.03495347693535813,0.02731480021854435,0.023854081273196985,0.16520057268604985,0.29383692794023414,0.030068359816344144,0.01480177901532031,0.06728469622276387,0.14073670870682803,0.05519963966802896,0.06464510002706537,0.07704660575730753,0.028681374817373297,0.05370050257191672,0.010664108554604219,-0.0018537060017971814,0.022500521969080405,0.022870731293902664,0.031751608069267544,0.06947336117363465,1.0,0.061771866779159905,0.0136877493486382,0.04994359923424797,0.0505376863467735,0.08717596705034944,0.019237461064591822,0.05917722363377256
Heroku,0.02316445875810085,0.02316445875810085,0.00680917009750692,-0.05546010535695073,0.12891806846360404,0.16677301080587134,0.044075938862442154,0.05737271654732911,0.05166921301286241,0.012380260033343698,0.0015406354166503371,-0.03217248468501615,0.004282704994963033,0.009592106709349669,0.08443148600283296,0.047693512353679836,0.01871439980905637,-0.09028984879428427,-0.006877702319876336,0.18142283113879798,-0.06342005639797928,0.28773741151375565,-0.02116884406845417,-0.01118350550719281,0.013766389683432745,0.008282903475072122,0.04120393089766978,-0.022072053366510063,0.022760905391598016,0.0029266666804131274,0.052178657467139,-0.024136750657697024,-0.02106136923960338,0.023763041002031117,0.004042626649838105,0.02266281304891233,-0.005138535684766844,0.08103141560802586,0.05423974888755745,0.06019498940479004,0.008870749039921204,0.2609576441668033,0.08659489809167348,0.0572209734660801,0.17409962473767274,0.07857704053056239,-0.09724753632949495,-0.03085274397704728,0.15901392573298037,0.03722722642725737,0.032983334782881575,0.005177647091244593,0.1406200549445424,0.009854639508514949,-0.006018306465872465,0.05635787807375959,0.018866477891703974,0.008833461436090484,0.07670313723919199,0.08232682366712796,0.06689262148195789,0.22632118093223907,0.22399613917622083,0.04628287607126717,0.3233306231224779,0.10664273753854646,0.0408352470378458,-0.0695870254992366,0.00487294546527741,0.07936753617065985,-0.06626951950462166,0.10990118996934226,0.061771866779159905,1.0,-0.03485003959007518,0.1442480282769998,0.1037658501907137,0.1618081154824814,0.020064124147335657,0.021580120495440995
Microsoft Azure,0.003265330853014734,0.003265330853014734,-0.023068143500939515,-0.03504083899709352,0.11278927223749798,0.10750061759455633,0.01472992249111802,0.010958823164579337,0.004599384191452157,-0.06795622474286424,-0.018363534680769872,-0.05196467758288064,0.011241216941656059,-0.03437708888716771,0.14526419866714385,-0.022394088790134593,0.1520488205792905,0.402927174637815,-0.044951389864437086,0.06411415078099046,0.2745693568190229,-0.08142459861305294,-0.02534071881518908,-0.009865153849818627,-0.005820720937324295,-0.01879893470266539,-0.02158896310313025,0.004609926221721627,-0.0010885191091999594,0.010056108920181906,0.018104768040956388,0.08320760605487103,-0.010839418374702457,-0.07002287811956824,0.004392262708766298,-0.0018585439313752766,0.08383143202721388,-0.015161756342580582,-0.011939202077316543,-0.005737417863939692,0.041121497409876265,-0.07116813055262122,0.06613442631689134,0.01843730996303932,0.019139283163836063,0.008593564209137068,0.4056174179205603,0.053721683215797476,0.07308447462532937,0.0016101016183343766,-0.04182434189036541,0.04262756870031689,0.03266004083706632,0.029661177382368183,0.044512748438071154,-0.009187745093706729,0.0033979735396975673,0.1694866501762126,-0.009145059765239697,0.04180410465999676,0.12482290616124404,0.029124536462494226,0.013624227616626555,0.11346542690602134,-0.07916314416922667,-0.01341249151011032,-0.028125955902015953,0.41247399687240205,-0.026929425855869556,0.027298224394620322,0.34971727611398945,0.008079842568427515,0.0136877493486382,-0.03485003959007518,1.0,-0.0734773671202302,0.05325244553839902,-0.011085007682466215,0.045006203358816096,0.04081952813988746
AWS,0.014732650949670011,0.014732650949670016,0.16031509840456828,-0.08053198460424979,0.035479678528534744,0.1415823199403481,0.02816168049155062,0.09940941945903074,0.034229230184522993,0.12199086037676014,-0.015875685047035883,-0.054422994046798935,0.027048252271345864,0.04699108616976587,0.12108072839692155,0.13741013525067744,0.06275068631294749,-0.18157429960383276,0.1183505383168515,0.18953619609589753,-0.0747101363311684,0.17717714641446422,0.0027458489172686924,-0.042179636003148474,0.05544574310412448,-0.004173755872754985,0.022156575113518845,-0.009999061897578407,0.16272738882984977,0.07001324865221643,0.022683195968543443,-0.07182773760681896,0.0648178049965418,0.08937351061121755,0.006408923059033012,0.015061822312717164,-0.007319748117973746,0.08343906443464934,0.042937536162447214,0.018046068721966253,0.006334960774730068,0.3350356526592572,0.06502079681773162,0.22143769364928045,0.24206296763301427,0.18990236710775202,-0.13420232549924155,-0.019787914185605892,0.13155993951418019,0.0916403175618247,0.3251996998434934,0.03809135869495369,0.04802049342917233,0.044850326443882746,-0.030830149082523895,0.0868876482036516,0.05107853409494415,0.03307194779029723,0.1240557550972775,0.10189497786611611,0.021459344194164287,0.1604545075855957,0.19351136931696217,0.04679181186443389,0.16720636238445627,0.11496971407754829,0.07636456236654408,-0.10983431796604022,0.10047983018561232,0.0389149141408823,-0.11453091809744613,0.06844007277350246,0.04994359923424797,0.1442480282769998,-0.0734773671202302,1.0,0.14859024372008178,0.13852654685400084,0.03148057266810354,0.027293775023088645
Google Cloud Platform,-0.020750523470254245,-0.020750523470254252,0.08147098530721579,-0.01347960014892563,0.06616871342992982,0.10221588839095237,0.03715630899163281,0.06290371340772437,0.06568109890889162,0.09797232662975991,0.02135351375021074,0.022535562250885505,0.04099467398474723,0.07388689763435838,0.11183021378956444,0.08339043746985594,0.04448491401072779,-0.0740977873591295,0.0687548240881142,0.14406046270052425,-0.036910803931986376,0.05456524759622931,0.024165739071103295,0.01769410280123074,0.06918190380835709,0.025884967696770067,0.025765611095121217,-0.020598488063073694,0.14700476778754126,0.04338233347788913,0.08577637694841361,-0.003052918598629926,0.024262318223202614,0.019497155862118705,0.0220897256499749,0.020076556477832685,0.00483197915630413,0.05075682443610325,0.030543496613638022,0.05041606640398419,0.03652302564765855,0.16340664048428247,0.09698221259287007,0.11480704051587476,0.1386375971837063,0.13620732964245372,-0.057454573810465856,-0.02195073226665963,0.14760675988799626,0.08537402852103051,0.0817946218404082,0.06648867855525481,0.293241223218579,0.06496788399300446,-0.00938157340284902,0.04341104719185944,0.02021954683741674,0.04293234107263046,0.15388997328757628,0.06223347999142488,0.04283951633826017,0.14654406416752272,0.14567409471611334,0.06248135411343604,0.05886323393358191,0.09666661711376345,0.05808478194275443,-0.04863166200251398,0.02504958429237142,0.05711400019531703,-0.05820869051726023,0.08859891960090227,0.0505376863467735,0.1037658501907137,0.05325244553839902,0.14859024372008178,1.0,0.12837669964015966,0.0473449155894225,0.06275218928703849
DigitalOcean,0.003961459479856482,0.003961459479856482,0.003712599497848258,0.015751698743256725,0.09733511933922066,0.1227687594546685,0.04005417187460926,0.15520232867769554,0.06174378996389517,0.05093392734062731,0.03635203729626118,0.02538454008250123,0.0012176222372809414,0.09656364376836349,0.055850927440290264,0.07777883939584526,0.03764044194652802,-0.07394527101710897,0.0031264855054763466,0.1407720863363986,-0.03843031234979992,0.10873734215475019,0.014395204031111178,0.019244748437707647,0.007019678184559706,0.017003447298347806,0.04004749351598378,-0.0015026768207480918,0.12310188781225707,0.013853038469100364,0.04605234187429137,-0.034947920018661066,-0.017088628414625457,0.030380620338767195,0.004629168521506982,0.04257336376215292,0.006454170273060522,0.1060243714952804,0.052225667747312576,0.06649442233511675,0.0038946571100645744,0.16101831916124976,0.14114689568436461,0.07553084782542903,0.1821171395835354,0.1356069400917939,-0.07094389725652256,-0.031983374436905,0.11517393688324423,0.14850762490096941,0.0384904171458657,0.051705426116128834,0.0778541881201434,0.030323786743106516,-0.014659916780660275,0.16864016300158138,0.07931711322431703,-0.012027123050707082,0.0986097089076624,0.1457772358937078,0.06205252592602602,0.14725694888101346,0.10125521884408244,0.013951486883825786,0.10341094435723126,0.08006554158528573,0.04307127493930449,-0.07020006691758145,-0.008612016587003227,0.09553511411231341,-0.06022449208590055,0.06780969520464265,0.08717596705034944,0.1618081154824814,-0.011085007682466215,0.13852654685400084,0.12837669964015966,1.0,0.04586121800417165,0.049924861912939024
Oracle Cloud Infrastructure,-0.005330733250947005,-0.005330733250947005,0.010329704123107403,-0.0011814993708776816,0.003198442316231437,-0.005026093506666241,-0.00334534934453423,0.004240480328963426,-0.00022959648769677984,0.01432205095239905,0.004183641018690244,0.03484145289752218,0.034036035094388836,-0.0005749807650853765,-0.028847565529592764,0.03503162520332719,0.016704259391128108,-0.025262439291540137,0.031809836852919146,-0.005984510665888202,0.0024676949022327207,0.017661012608271395,0.026742393278566867,0.02421910449670436,-0.008877674711235024,0.015065860666356458,0.007933416952211196,-0.009737221994477898,0.01009611559161542,-0.009968000932429553,-0.014065000049172596,0.015646130727921904,0.014726220593632355,0.00380332733390784,-0.0049122797573123034,0.01809230893258615,0.0006802809402278604,-0.002965340544637498,0.002655013656341234,0.03907200735299031,0.03269017734357735,0.0033551119579250657,0.01680948028228903,0.010500643758584352,-0.009949769975675935,0.021166984490684826,-0.011079186309388513,0.1590960029888449,0.004298403144869019,0.032657035947251147,0.017948627091482774,0.03601124348856631,0.0066454842721752555,-0.005481564842744347,0.028026490824834445,-0.005861208850068424,0.008445394211167566,-0.009697229689251598,0.026637549498594638,-0.007834103471573445,0.0175652198863462,-0.008976148921259032,-0.015794972885228544,0.0051176361706966045,0.005125010690156939,0.013598281673482239,-0.015876824746905483,-0.010657064401793061,0.02106608799375913,0.022614422190686496,-0.014943632645557354,0.0018666247767348551,0.019237461064591822,0.020064124147335657,0.045006203358816096,0.03148057266810354,0.0473449155894225,0.04586121800417165,1.0,0.06786333319432199
IBM Cloud or Watson,0.013714182626837946,0.013714182626837946,0.02299498642752729,0.01625246912425615,0.015529977921287538,0.006317578140294157,0.044388129849320127,0.007025473152205047,0.023695704739949034,0.03342587818436017,0.03864850428952635,0.04150017212528651,0.02417913582622198,-0.0005425388922870259,0.010294259655214202,0.023503179216406662,0.005822750148183987,-0.013278760554534329,0.021219732289060333,0.040798068870572746,-0.015650776885569425,0.012229670030548197,0.024782892371082912,0.03321909036155196,-0.017494145003479192,-0.00220343974455755,0.02676719352083815,0.031979620930032496,0.025625124366730423,0.022068335579544327,0.013498460423807887,-0.0010719046126586697,0.018243497094280324,-0.004244026085849846,0.015579486394199739,0.0012430096222618813,-0.013591165277854938,0.002570000585441906,-0.0019358566310213967,0.015781035520101256,0.008032939379047296,0.012346926290707537,0.023575929568030597,0.040424373532050376,0.03690350191349977,0.02292178081284167,-0.005035217741859764,0.03078747574763765,0.034240499205894136,0.020647033169654907,0.007092842317621102,0.03471061885295363,0.0348311024260952,0.004492583561999208,0.13045360204228929,0.015398897461419987,0.027654122941648356,0.022760245278430024,0.048229283438433274,0.025421089914395165,0.03451261212873661,0.03265896481875744,0.010653937419172685,0.055003992761022684,0.02942694077476301,0.038477254320046304,0.035299111536470945,-0.005952764098232401,0.015168983068736172,0.027905299758924394,0.014014121854571687,0.0052760602232777625,0.05917722363377256,0.021580120495440995,0.04081952813988746,0.027293775023088645,0.06275218928703849,0.049924861912939024,0.06786333319432199,1.0
